Transaction_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Counterparty,Category,Payment_Method,Risk_Incident,Risk_Type,Incident_Severity,Error_Code,User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
TXN00690,2024-10-11,894718,Debit,2264.02,USD,Hudson-Brown,Payroll,Bank Transfer,0,None,None,None,U478,109.48,9,1,BT
TXN00691,2024-06-11,976564,Credit,6898.59,USD,"Fox, Bennett and Mcgee",Operations,Cash,0,None,None,None,U161,279.8,7,0,AZ
TXN00692,2024-12-16,492746,Credit,9578.18,USD,"Brown, Morrison and Smith",Operations,Credit Card,0,None,None,None,U279,209.04,5,3,ML
TXN00693,2024-06-07,533282,Credit,9170.78,USD,Jones-Brown,Marketing,Cash,0,None,None,None,U335,217.65,10,5,RS
TXN00694,2024-08-14,351790,Refund,1976.8,USD,Payne LLC,Payroll,Bank Transfer,0,None,None,None,U188,116.14,10,4,KN
TXN00695,2024-08-09,808453,Debit,3298.95,USD,"Garner, Stephens and Spencer",Inventory,Credit Card,0,None,None,None,U429,473.51,4,0,MV
TXN00696,2024-04-04,798688,Debit,637.81,USD,Mayer-Zavala,Operations,Credit Card,0,None,None,None,U308,192.92,4,3,KM
TXN00697,2024-09-12,256963,Debit,6256.69,USD,Joseph-Wood,Payroll,Credit Card,0,None,None,None,U111,231.07,10,5,GB
TXN00698,2024-04-03,371285,Debit,288.45,USD,Rice and Sons,Marketing,Credit Card,0,None,None,None,U477,458.32,8,3,MA
TXN00699,2024-02-23,736585,Credit,4325.17,USD,Hernandez-Smith,Payroll,Cash,0,None,None,None,U337,133.68,5,1,NI
TXN00700,2024-10-29,458358,Refund,250.0,USD,Hunt Group,Payroll,Cash,0,None,None,None,U117,461.11,6,1,KN
TXN00701,2024-06-05,984362,Debit,7974.24,USD,Cooper Group,Operations,Bank Transfer,0,None,None,None,U032,276.75,4,5,NA
TXN00702,2024-11-13,683580,Refund,9351.26,USD,Fuentes-Hamilton,Marketing,Bank Transfer,0,None,None,None,U377,281.82,10,1,KH
TXN00703,2024-03-17,887578,Debit,8406.67,USD,Weeks-Romero,Sales,Cash,0,None,None,None,U102,337.98,2,2,ZM
TXN00704,2024-04-13,929765,Debit,2479.06,USD,Dunn and Sons,Operations,Credit Card,0,None,None,None,U264,277.08,9,2,AM
TXN00705,2024-06-24,580060,Credit,4741.03,USD,Gonzalez-Stone,Inventory,Cash,0,None,None,None,U248,471.94,1,4,VC
TXN00706,2024-06-08,184617,Credit,9588.44,USD,"Williams, Cabrera and Thompson",Inventory,Credit Card,1,Error,Medium,M003,U288,155.02,3,4,NZ
TXN00707,2024-11-22,422960,Credit,8326.85,USD,Knight and Sons,Operations,Credit Card,0,None,None,None,U155,174.96,4,0,TD
TXN00708,2024-03-16,183808,Refund,8218.12,USD,Carr-Diaz,Operations,Bank Transfer,0,None,None,None,U366,110.32,9,0,IQ
TXN00709,2024-06-19,171148,Credit,5201.55,USD,Mclaughlin Inc,Payroll,Cash,0,None,None,None,U139,438.7,5,5,VN
TXN00710,2024-07-31,655331,Credit,2375.07,USD,Pena-Yates,Operations,Credit Card,0,None,None,None,U026,318.86,9,5,MW
TXN00711,2024-02-01,900734,Debit,738.38,USD,"Hicks, Moore and Nguyen",Inventory,Cash,0,None,None,None,U349,194.5,8,5,VA
TXN00712,2024-08-05,350264,Debit,6003.65,USD,Smith-Kramer,Operations,Cash,0,None,None,None,U424,104.35,7,4,LS
TXN00713,2024-09-19,500763,Credit,4390.91,USD,Ramsey-Leach,Marketing,Credit Card,0,None,None,None,U070,143.18,2,5,AM
TXN00714,2024-01-17,199042,Credit,965.75,USD,Grant-Lopez,Marketing,Credit Card,0,None,None,None,U371,400.56,5,0,LK
TXN00715,2024-02-26,541624,Refund,4470.1,USD,"Pope, Lindsey and Roberts",Sales,Bank Transfer,0,None,None,None,U271,125.28,5,1,VN
TXN00716,2024-11-30,616159,Refund,1257.02,USD,"Rush, Estrada and Peterson",Payroll,Credit Card,1,Fraud,Medium,F001,U187,177.31,5,5,PK
TXN00717,2024-08-28,158810,Debit,9745.51,USD,Barker PLC,Marketing,Bank Transfer,0,None,None,None,U394,111.08,4,3,KH
TXN00718,2024-08-22,357225,Refund,9167.98,USD,Merritt Group,Operations,Bank Transfer,1,Fraud,Low,M003,U023,458.16,4,3,KH
TXN00719,2024-01-08,100191,Credit,3780.18,USD,"Gray, Anderson and Morales",Operations,Cash,0,None,None,None,U358,439.93,8,3,CR
TXN00720,2024-11-23,416793,Credit,8901.94,USD,"Ellis, Miller and Larson",Payroll,Bank Transfer,0,None,None,None,U099,313.67,4,0,CI
TXN00721,2024-10-07,616973,Debit,6936.7,USD,"Carr, Meadows and Ramirez",Payroll,Credit Card,1,Fraud,High,M003,U058,129.2,7,2,SC
TXN00722,2024-06-19,878395,Credit,7828.64,USD,"Jackson, Holland and Chambers",Inventory,Credit Card,0,None,None,None,U103,347.18,1,0,KP
TXN00723,2024-08-10,129506,Credit,629.4,USD,"Mcmahon, Rubio and Taylor",Sales,Bank Transfer,0,None,None,None,U374,115.82,10,4,IE
TXN00724,2024-05-29,760206,Credit,8025.85,USD,Mcdaniel Ltd,Marketing,Cash,0,None,None,None,U187,111.79,1,0,VC
TXN00725,2024-04-19,115464,Credit,557.34,USD,Ramos Inc,Operations,Cash,0,None,None,None,U310,221.14,9,3,ES
TXN00726,2024-03-19,317630,Refund,6111.28,USD,"Banks, Watson and Duncan",Operations,Cash,0,None,None,None,U193,260.49,6,4,MV
TXN00727,2024-10-04,978951,Refund,4324.07,USD,Gonzalez LLC,Sales,Bank Transfer,0,None,None,None,U269,125.69,8,2,SC
TXN00728,2024-12-15,718745,Refund,1027.26,USD,"Guzman, Harris and Swanson",Payroll,Bank Transfer,0,None,None,None,U188,369.76,6,2,CH
TXN00729,2024-10-25,985554,Refund,567.34,USD,Murphy and Sons,Operations,Credit Card,0,None,None,None,U468,355.21,4,1,GR
TXN00730,2024-02-19,944083,Refund,531.51,USD,"Horne, Weber and Parker",Marketing,Credit Card,0,None,None,None,U029,432.77,8,2,SG
TXN00731,2024-10-15,841447,Debit,8500.79,USD,Lopez Group,Operations,Bank Transfer,0,None,None,None,U448,442.34,10,3,CL
TXN00732,2024-02-16,412220,Credit,4022.81,USD,"Martin, Black and Mitchell",Sales,Cash,0,None,None,None,U242,289.85,5,3,BF
TXN00733,2024-05-10,488042,Debit,6176.85,USD,"Henson, Wu and Smith",Operations,Cash,0,None,None,None,U056,131.06,8,3,KI
TXN00734,2024-05-02,650824,Credit,4116.97,USD,Flores-Sanchez,Operations,Bank Transfer,0,None,None,None,U134,135.49,7,5,LU
TXN00735,2024-08-05,764163,Credit,8647.18,USD,Anderson-Crosby,Marketing,Bank Transfer,0,None,None,None,U248,119.61,4,0,CV
TXN00736,2025-01-06,111033,Credit,7876.87,USD,"Chen, Mann and Baker",Sales,Bank Transfer,1,Error,Medium,E002,U416,257.15,2,0,MX
TXN00737,2024-03-13,532194,Debit,6243.84,USD,Smith Inc,Operations,Cash,0,None,None,None,U028,316.31,9,2,GB
TXN00738,2024-10-29,941021,Credit,4539.58,USD,"Owens, Hansen and Mitchell",Inventory,Bank Transfer,0,None,None,None,U297,475.66,4,5,SB
TXN00739,2024-04-06,698405,Credit,4647.45,USD,Castillo-Vance,Inventory,Credit Card,0,None,None,None,U107,443.12,5,1,EC
TXN00740,2024-04-20,381922,Refund,4286.78,USD,"Johnson, Adams and Hernandez",Inventory,Cash,0,None,None,None,U382,326.7,3,2,KR
TXN00741,2024-09-21,210642,Refund,6205.9,USD,"Rogers, Mcdaniel and Hunter",Payroll,Cash,0,None,None,None,U207,464.94,10,4,CV
TXN00742,2024-08-17,325587,Credit,1021.77,USD,Hall-Banks,Payroll,Credit Card,0,None,None,None,U347,322.46,1,3,GR
TXN00743,2024-09-07,535456,Refund,6512.71,USD,Barton-Morris,Operations,Credit Card,0,None,None,None,U001,480.85,1,3,NZ
TXN00744,2024-03-19,960297,Debit,6761.0,USD,Hanson LLC,Sales,Bank Transfer,0,None,None,None,U396,352.3,3,2,WS
TXN00745,2024-10-19,369449,Credit,269.46,USD,"Snyder, Thomas and Morales",Sales,Bank Transfer,0,None,None,None,U203,135.83,5,3,SZ
TXN00746,2024-03-01,930913,Debit,5176.96,USD,Lawson Inc,Marketing,Cash,1,Fraud,Medium,F001,U427,457.69,10,0,BT
TXN00747,2024-08-11,649699,Refund,5882.26,USD,Shaw-Chavez,Sales,Cash,0,None,None,None,U233,414.17,3,1,CO
TXN00748,2024-01-23,106969,Refund,1088.99,USD,Allen-Barnes,Payroll,Cash,0,None,None,None,U383,201.85,8,2,MR
TXN00749,2024-01-24,127540,Debit,132.76,USD,Franklin-Diaz,Payroll,Cash,1,Fraud,Medium,E002,U054,122.4,9,2,GR
TXN00750,2024-10-07,701155,Credit,7135.86,USD,Barrett-Brown,Sales,Cash,0,None,None,None,U351,395.31,6,2,JM
TXN00751,2024-03-03,170478,Refund,5932.94,USD,Moran Inc,Operations,Cash,0,None,None,None,U192,341.67,3,2,SN
TXN00752,2024-07-24,668352,Refund,8409.39,USD,Castro-Blake,Sales,Cash,1,Misstatement,High,E002,U429,223.16,4,4,LR
TXN00753,2024-09-09,898476,Refund,9044.66,USD,Simpson Group,Operations,Credit Card,0,None,None,None,U490,219.11,5,2,CY
TXN00754,2024-01-11,497379,Debit,1268.56,USD,Mendoza-Jones,Inventory,Credit Card,0,None,None,None,U200,373.9,7,3,AU
TXN00755,2024-06-05,533271,Debit,5093.89,USD,Porter PLC,Operations,Bank Transfer,0,None,None,None,U495,476.01,2,4,CU
TXN00756,2024-03-23,674263,Refund,3560.36,USD,Petty PLC,Sales,Bank Transfer,0,None,None,None,U122,316.96,6,5,NG
TXN00757,2024-11-28,665394,Credit,4819.18,USD,Strickland-Taylor,Sales,Cash,0,None,None,None,U088,363.06,2,2,NO
TXN00758,2024-04-24,484567,Debit,6212.3,USD,"Strickland, Silva and Wiley",Sales,Bank Transfer,0,None,None,None,U339,148.19,3,0,VN
TXN00759,2024-07-05,638110,Credit,1867.37,USD,Schaefer and Sons,Sales,Cash,1,Fraud,High,M003,U235,124.98,2,4,LU
TXN00760,2024-05-28,439793,Debit,1385.35,USD,"Rice, Vaughn and Ryan",Payroll,Credit Card,0,None,None,None,U005,149.72,7,3,GW
TXN00761,2024-06-14,581458,Debit,450.27,USD,"Smith, Silva and Williams",Inventory,Cash,0,None,None,None,U119,498.72,8,0,MK
TXN00762,2024-09-15,583825,Credit,1285.53,USD,"Johnson, Jackson and Murphy",Payroll,Bank Transfer,0,None,None,None,U351,479.53,7,2,PA
TXN00763,2024-11-11,199400,Credit,5849.38,USD,"Marshall, Ibarra and Harper",Inventory,Cash,0,None,None,None,U304,209.75,1,4,MC
TXN00764,2024-07-15,403130,Credit,5136.13,USD,Torres LLC,Inventory,Credit Card,0,None,None,None,U222,463.51,9,4,FM
TXN00765,2024-04-09,586374,Debit,6520.53,USD,"Carrillo, Mccarthy and Rhodes",Marketing,Credit Card,0,None,None,None,U286,379.48,10,0,PG
TXN00766,2024-11-18,909069,Credit,3583.86,USD,Smith-Russell,Inventory,Credit Card,0,None,None,None,U157,299.94,7,0,CF
TXN00767,2024-12-13,246252,Credit,5840.82,USD,Coleman-Molina,Sales,Credit Card,0,None,None,None,U359,378.08,1,5,SA
TXN00768,2024-05-25,751815,Credit,5416.03,USD,Cummings Ltd,Sales,Bank Transfer,1,Error,Medium,E002,U301,285.89,2,5,HR
TXN00769,2024-12-23,995117,Credit,1464.79,USD,"Gordon, Williamson and Medina",Operations,Credit Card,0,None,None,None,U172,266.44,1,2,LK
TXN00770,2024-07-13,718452,Credit,4700.54,USD,Morris-Anderson,Payroll,Cash,0,None,None,None,U313,128.49,7,0,BO
TXN00771,2024-11-06,571992,Credit,6037.26,USD,"Lang, Prince and Clayton",Payroll,Credit Card,0,None,None,None,U234,444.2,7,5,BA
TXN00772,2024-11-05,779354,Credit,2917.73,USD,Hill Ltd,Marketing,Credit Card,0,None,None,None,U406,151.7,6,4,AZ
TXN00773,2024-05-28,600287,Debit,9703.01,USD,Medina-Armstrong,Inventory,Credit Card,0,None,None,None,U338,325.8,9,0,SE
TXN00774,2024-04-03,124120,Credit,5181.63,USD,Dickson Group,Operations,Credit Card,0,None,None,None,U080,395.12,10,2,CN
TXN00775,2024-12-01,853698,Debit,6580.19,USD,Young and Sons,Operations,Bank Transfer,0,None,None,None,U192,138.57,8,2,LC
TXN00776,2024-04-12,541879,Refund,1454.56,USD,Morgan-Grant,Sales,Cash,0,None,None,None,U440,115.6,9,5,AG
TXN00777,2024-08-30,278151,Refund,2381.5,USD,"Brennan, Pitts and Cuevas",Payroll,Cash,0,None,None,None,U287,161.31,3,2,CG
TXN00778,2024-11-26,493406,Debit,8193.65,USD,"Hill, Cameron and Watson",Sales,Cash,0,None,None,None,U185,137.82,5,2,BT
TXN00779,2024-12-02,190338,Credit,5598.9,USD,"Jackson, Jensen and Graham",Payroll,Credit Card,0,None,None,None,U354,268.87,3,4,CN
TXN00780,2024-07-24,931362,Debit,555.53,USD,Allen LLC,Sales,Cash,0,None,None,None,U031,232.44,6,3,BJ
TXN00781,2024-10-04,326884,Refund,3444.72,USD,Proctor Inc,Payroll,Credit Card,0,None,None,None,U276,472.79,7,1,MY
TXN00782,2024-03-14,109369,Debit,9765.34,USD,Stewart Group,Sales,Cash,0,None,None,None,U222,293.27,6,5,RW
TXN00783,2024-04-23,944256,Refund,6409.14,USD,Moody-Valdez,Payroll,Bank Transfer,0,None,None,None,U172,479.05,9,5,TW
TXN00784,2024-05-14,564909,Debit,2020.6,USD,Turner-Smith,Inventory,Credit Card,0,None,None,None,U199,403.35,3,2,BA
TXN00785,2024-04-19,433631,Debit,693.35,USD,Black PLC,Sales,Cash,0,None,None,None,U313,116.05,10,1,CV
TXN00786,2024-03-09,147163,Debit,1901.66,USD,Harris LLC,Sales,Credit Card,1,Error,High,F001,U263,453.72,4,0,KH
TXN00787,2024-08-25,133108,Debit,4762.49,USD,"Shepherd, Schultz and Roberts",Sales,Cash,0,None,None,None,U479,366.19,9,3,CH
TXN00788,2025-01-03,788160,Debit,6921.49,USD,Moore-Lamb,Sales,Cash,0,None,None,None,U368,322.05,6,2,CD
TXN00789,2024-05-27,271006,Refund,4679.35,USD,"Potter, Murillo and Holt",Marketing,Credit Card,0,None,None,None,U152,200.63,5,1,PL
TXN00790,2025-01-02,912205,Debit,6927.21,USD,Hampton Group,Marketing,Credit Card,1,Fraud,Low,M003,U319,494.07,1,4,LY
TXN00791,2024-11-27,638630,Debit,8521.57,USD,Griffith Group,Inventory,Cash,0,None,None,None,U033,482.9,5,4,DK
TXN00792,2024-07-25,149042,Debit,5665.31,USD,Chambers PLC,Sales,Cash,0,None,None,None,U051,222.13,5,3,JM
TXN00793,2024-10-15,745810,Credit,3363.25,USD,Robinson Ltd,Payroll,Credit Card,0,None,None,None,U389,301.92,6,5,VC
TXN00794,2024-08-04,632737,Refund,3003.32,USD,Howell Ltd,Sales,Cash,0,None,None,None,U465,164.87,1,1,ST
TXN00795,2024-03-30,405032,Debit,3292.9,USD,"Thompson, Hill and Wells",Inventory,Bank Transfer,0,None,None,None,U154,284.18,4,4,MX
TXN00796,2024-11-17,813175,Refund,1057.43,USD,Thompson-Montgomery,Sales,Cash,1,Fraud,High,M003,U194,154.39,10,5,SD
TXN00797,2024-07-14,954603,Debit,8762.29,USD,Smith Inc,Payroll,Cash,1,Fraud,High,E002,U379,444.82,9,0,PT
TXN00798,2024-01-25,313060,Credit,9106.32,USD,Wright Group,Sales,Bank Transfer,0,None,None,None,U255,391.41,7,3,GB
TXN00799,2024-09-16,995756,Refund,4964.35,USD,Stewart Inc,Operations,Cash,0,None,None,None,U400,123.73,4,3,IT
TXN00800,2024-04-12,454075,Credit,9200.34,USD,Dawson-Taylor,Payroll,Credit Card,1,Error,Medium,F001,U157,466.96,9,3,EE
TXN00801,2024-07-03,830573,Credit,6391.28,USD,"Henderson, Hardin and Williams",Marketing,Cash,0,None,None,None,U422,354.44,4,5,AZ
TXN00802,2024-12-18,144937,Debit,6935.27,USD,Jackson and Sons,Inventory,Bank Transfer,0,None,None,None,U423,357.73,5,3,GD
TXN00803,2024-07-11,211259,Refund,4670.7,USD,Huerta Inc,Payroll,Credit Card,0,None,None,None,U229,173.03,7,3,SG
TXN00804,2024-04-17,410552,Refund,2139.25,USD,Day-Dodson,Marketing,Credit Card,0,None,None,None,U346,207.11,7,2,BG
TXN00805,2024-12-23,371605,Refund,4812.65,USD,"Jarvis, Garcia and Bradley",Inventory,Credit Card,0,None,None,None,U369,325.61,10,5,SE
TXN00806,2024-06-06,910361,Refund,7685.8,USD,"Knapp, Bonilla and Taylor",Marketing,Cash,0,None,None,None,U019,289.72,1,1,LR
TXN00807,2024-04-11,837676,Debit,8148.38,USD,Carson Ltd,Sales,Cash,1,Error,High,E002,U446,194.29,9,2,LV
TXN00808,2024-07-09,919720,Debit,8074.64,USD,"Miller, Watson and Crawford",Payroll,Credit Card,1,Error,Low,M003,U130,383.5,2,5,SG
TXN00809,2024-03-09,667513,Credit,3765.36,USD,Williams Ltd,Payroll,Bank Transfer,0,None,None,None,U237,299.54,5,2,NZ
TXN00810,2024-05-05,836043,Debit,4009.12,USD,Cook Inc,Inventory,Cash,0,None,None,None,U349,491.39,5,1,CI
TXN00811,2024-02-13,833949,Refund,8262.58,USD,"Burke, Hernandez and Kennedy",Operations,Cash,1,Error,Medium,F001,U236,482.93,10,0,SC
TXN00812,2024-06-28,489411,Debit,77.19,USD,"Young, Ramos and Meyer",Sales,Cash,0,None,None,None,U131,347.76,9,1,NE
TXN00813,2024-09-28,908383,Credit,108.82,USD,Henry and Sons,Marketing,Bank Transfer,0,None,None,None,U206,450.56,7,0,CZ
TXN00814,2024-10-05,333625,Refund,3585.29,USD,"Evans, Hanson and Yoder",Marketing,Credit Card,1,Error,Low,M003,U446,176.07,1,2,TV
TXN00815,2024-04-05,300935,Refund,5551.37,USD,Ellis-Nunez,Marketing,Cash,1,Fraud,High,F001,U414,351.45,3,3,KW
TXN00816,2025-01-06,330307,Credit,1432.6,USD,Scott Inc,Inventory,Bank Transfer,0,None,None,None,U373,235.78,10,4,MR
TXN00817,2024-12-16,988794,Credit,4409.68,USD,Miller Group,Marketing,Cash,0,None,None,None,U114,289.04,7,4,ZW
TXN00818,2024-11-15,530054,Refund,6317.03,USD,Mack-Roberts,Operations,Bank Transfer,0,None,None,None,U455,373.78,6,3,PS
TXN00819,2024-05-23,325858,Debit,9127.96,USD,"Edwards, Johnson and Hodges",Payroll,Cash,0,None,None,None,U386,106.36,4,0,AL
TXN00820,2024-01-29,179626,Debit,3605.49,USD,"Deleon, Glenn and Martin",Operations,Bank Transfer,0,None,None,None,U085,380.01,3,3,TZ
TXN00821,2024-04-04,388271,Refund,9753.34,USD,"Graham, Salas and Baker",Operations,Bank Transfer,0,None,None,None,U287,201.97,9,2,SD
TXN00822,2024-11-11,602245,Refund,1999.24,USD,Walter Inc,Sales,Cash,0,None,None,None,U126,457.71,4,4,IE
TXN00823,2024-08-05,464223,Refund,2848.17,USD,Mcdaniel-Davis,Sales,Bank Transfer,0,None,None,None,U384,344.96,2,0,VU
TXN00824,2024-04-15,109947,Debit,2197.26,USD,Brooks-Castro,Payroll,Cash,0,None,None,None,U030,330.13,6,0,ST
TXN00825,2024-07-31,984608,Debit,2627.37,USD,"Baker, Gibson and Lee",Payroll,Cash,0,None,None,None,U091,260.35,4,1,UA
TXN00826,2024-04-03,414620,Refund,1751.1,USD,"Adams, Campbell and Smith",Sales,Bank Transfer,1,Fraud,High,E002,U124,269.48,1,2,GY
TXN00827,2024-08-06,698041,Credit,8476.87,USD,Rodriguez PLC,Operations,Credit Card,0,None,None,None,U139,385.55,8,2,MK
TXN00828,2024-03-27,689529,Refund,2467.18,USD,Hunter Ltd,Payroll,Credit Card,0,None,None,None,U068,419.96,1,0,NG
TXN00829,2024-02-24,816803,Refund,1967.92,USD,Mcintosh-Kennedy,Marketing,Credit Card,0,None,None,None,U149,223.33,8,3,TD
TXN00830,2024-03-30,485426,Debit,1769.01,USD,Coffey LLC,Payroll,Bank Transfer,0,None,None,None,U372,253.65,10,3,HT
TXN00831,2024-11-14,383466,Refund,2625.27,USD,"Glover, Herring and Lewis",Marketing,Credit Card,0,None,None,None,U438,313.49,2,4,MR
TXN00832,2024-02-16,857761,Debit,1020.89,USD,Bell-Lewis,Inventory,Credit Card,0,None,None,None,U325,206.63,10,1,LV
TXN00833,2024-03-23,399576,Credit,8316.14,USD,Pittman-Johnson,Marketing,Credit Card,0,None,None,None,U013,370.93,1,3,GQ
TXN00834,2024-11-12,386633,Refund,1381.06,USD,Nguyen-Hill,Operations,Cash,0,None,None,None,U470,199.38,5,1,MX
TXN00835,2024-12-29,273119,Credit,6552.14,USD,Myers LLC,Payroll,Bank Transfer,0,None,None,None,U082,322.89,9,2,SV
TXN00836,2024-11-16,276150,Refund,8851.27,USD,"Williams, Young and Petersen",Sales,Cash,0,None,None,None,U430,227.64,8,0,UA
TXN00837,2024-11-06,107173,Credit,3390.45,USD,Kennedy-Terry,Operations,Cash,1,Fraud,High,M003,U473,403.52,9,5,MD
TXN00838,2024-07-16,961510,Debit,2110.27,USD,Dillon-Santiago,Operations,Credit Card,0,None,None,None,U204,418.43,7,4,CR
TXN00839,2024-10-11,730185,Refund,4567.47,USD,"Cortez, Moore and Patterson",Sales,Bank Transfer,0,None,None,None,U052,238.72,1,3,BN
TXN00840,2024-08-01,145792,Refund,3702.71,USD,Davenport-Rasmussen,Payroll,Bank Transfer,0,None,None,None,U352,384.05,2,5,MD
TXN00841,2024-05-24,791254,Credit,3729.78,USD,"Gomez, Castro and Gonzalez",Payroll,Bank Transfer,0,None,None,None,U051,341.12,6,4,PY
TXN00842,2024-03-14,658296,Debit,1721.88,USD,Green-Cook,Inventory,Credit Card,0,None,None,None,U302,321.23,1,0,MW
TXN00843,2024-05-06,269304,Credit,5274.0,USD,Adams Group,Sales,Bank Transfer,0,None,None,None,U416,321.14,9,0,US
TXN00844,2024-06-13,143638,Credit,7992.24,USD,Kent-Ford,Operations,Credit Card,1,Fraud,Low,F001,U302,364.61,4,4,BT
TXN00845,2024-10-10,868243,Debit,6235.81,USD,"Carr, Hall and Allen",Inventory,Bank Transfer,0,None,None,None,U391,262.1,4,1,GN
TXN00846,2024-04-09,535663,Credit,4342.84,USD,Kaiser Inc,Payroll,Bank Transfer,0,None,None,None,U001,415.61,5,1,BY
TXN00847,2024-11-18,503491,Credit,7112.31,USD,Mccullough LLC,Operations,Bank Transfer,0,None,None,None,U334,162.21,6,3,GQ
TXN00848,2024-01-27,793577,Refund,1193.75,USD,Williams Inc,Marketing,Cash,1,Error,Medium,E002,U412,199.57,2,0,IL
TXN00849,2024-01-17,152609,Credit,8828.4,USD,Garcia-Ward,Marketing,Credit Card,0,None,None,None,U486,489.32,3,3,KN
TXN00850,2024-05-04,503184,Refund,1316.64,USD,"Moore, Aguilar and Fox",Sales,Credit Card,0,None,None,None,U385,446.61,10,3,BA
TXN00851,2024-08-26,636144,Debit,1904.51,USD,Johnson Group,Sales,Bank Transfer,0,None,None,None,U175,432.17,9,1,AU
TXN00852,2024-11-21,356977,Credit,5330.22,USD,Oneill-Rodgers,Operations,Credit Card,0,None,None,None,U090,442.76,3,1,DM
TXN00853,2024-09-11,693334,Debit,6946.6,USD,Wilkinson PLC,Payroll,Credit Card,0,None,None,None,U376,457.98,10,4,SD
TXN00854,2024-10-27,984815,Refund,3186.34,USD,Ross-Stevenson,Sales,Credit Card,1,Fraud,High,E002,U331,475.63,5,5,MA
TXN00855,2024-09-27,806223,Refund,4301.11,USD,Singleton and Sons,Payroll,Credit Card,0,None,None,None,U029,352.31,6,1,CR
TXN00856,2024-03-04,280589,Refund,6365.07,USD,Coleman and Sons,Marketing,Bank Transfer,0,None,None,None,U230,122.61,5,2,BW
TXN00857,2024-01-15,444994,Credit,9210.93,USD,"Dunn, Crosby and Baxter",Marketing,Bank Transfer,0,None,None,None,U005,141.74,2,1,BF
TXN00858,2024-02-08,113828,Refund,7633.19,USD,Miles-Singleton,Payroll,Cash,0,None,None,None,U414,269.65,9,3,SO
TXN00859,2024-06-02,243874,Refund,5877.39,USD,Roberson Group,Operations,Cash,0,None,None,None,U059,198.34,4,0,ZW
TXN00860,2024-12-30,109307,Credit,8545.81,USD,Mccormick and Sons,Payroll,Bank Transfer,0,None,None,None,U448,411.82,4,0,BG
TXN00861,2024-12-10,424579,Credit,2948.89,USD,Wright Ltd,Inventory,Credit Card,0,None,None,None,U453,146.68,8,3,CR
TXN00862,2024-07-10,513494,Credit,1494.18,USD,Davidson-Odonnell,Marketing,Credit Card,0,None,None,None,U204,376.46,9,5,LB
TXN00863,2024-02-18,170893,Refund,2479.24,USD,"Ruiz, Beard and Robles",Operations,Cash,0,None,None,None,U495,153.28,9,3,SZ
TXN00864,2024-10-29,791698,Refund,6298.3,USD,"Gonzales, Adams and Washington",Inventory,Cash,0,None,None,None,U273,249.76,2,1,BB
TXN00865,2024-05-04,659114,Credit,2807.93,USD,Roberts Group,Marketing,Cash,0,None,None,None,U018,375.89,5,3,MU
TXN00866,2024-10-13,971347,Credit,1273.32,USD,"Dodson, Hall and Goodwin",Marketing,Credit Card,0,None,None,None,U314,202.17,8,2,KE
TXN00867,2024-04-02,213403,Debit,5087.61,USD,Shah-Hall,Marketing,Bank Transfer,0,None,None,None,U100,375.61,5,2,BH
TXN00868,2024-03-23,925235,Debit,5844.98,USD,Day and Sons,Payroll,Credit Card,0,None,None,None,U425,237.35,3,4,NE
TXN00869,2024-07-24,571538,Credit,4895.02,USD,"Hernandez, Wall and Hernandez",Marketing,Credit Card,1,Error,High,F001,U185,488.92,6,0,TJ
TXN00870,2024-06-03,397202,Credit,7275.71,USD,Tucker-Johnson,Sales,Credit Card,1,Error,Medium,F001,U154,266.24,1,1,ZW
TXN00871,2024-10-25,100153,Debit,7848.81,USD,Johnson-Baxter,Marketing,Credit Card,0,None,None,None,U010,260.46,8,1,EE
TXN00872,2024-10-21,256309,Credit,7912.06,USD,Rice-Jimenez,Sales,Bank Transfer,0,None,None,None,U113,419.88,5,3,MC
TXN00873,2024-03-27,143921,Refund,6152.72,USD,"Williams, Griffith and Brady",Payroll,Bank Transfer,0,None,None,None,U016,311.27,4,0,MA
TXN00874,2024-08-15,752040,Refund,1682.66,USD,"Whitehead, Farmer and Sullivan",Operations,Bank Transfer,0,None,None,None,U007,267.84,9,1,CG
